"x"
"ENSG00000000003"
"ENSG00000000971"
"ENSG00000002586"
"ENSG00000002933"
"ENSG00000003400"
"ENSG00000003402"
"ENSG00000003436"
"ENSG00000004059"
"ENSG00000004478"
"ENSG00000004776"
"ENSG00000004779"
"ENSG00000004799"
"ENSG00000004897"
"ENSG00000005020"
"ENSG00000005022"
"ENSG00000005102"
"ENSG00000005187"
"ENSG00000005194"
"ENSG00000005483"
"ENSG00000005884"
"ENSG00000005893"
"ENSG00000006125"
"ENSG00000006128"
"ENSG00000006283"
"ENSG00000006327"
"ENSG00000006459"
"ENSG00000006468"
"ENSG00000006576"
"ENSG00000006625"
"ENSG00000006652"
"ENSG00000007168"
"ENSG00000007171"
"ENSG00000007908"
"ENSG00000008394"
"ENSG00000008441"
"ENSG00000008513"
"ENSG00000008517"
"ENSG00000008988"
"ENSG00000009844"
"ENSG00000010017"
"ENSG00000010244"
"ENSG00000010256"
"ENSG00000010319"
"ENSG00000010322"
"ENSG00000010327"
"ENSG00000010610"
"ENSG00000011009"
"ENSG00000011028"
"ENSG00000011243"
"ENSG00000011422"
"ENSG00000011465"
"ENSG00000012061"
"ENSG00000012232"
"ENSG00000012983"
"ENSG00000013016"
"ENSG00000013275"
"ENSG00000013306"
"ENSG00000013364"
"ENSG00000013619"
"ENSG00000014257"
"ENSG00000015153"
"ENSG00000017427"
"ENSG00000017797"
"ENSG00000018408"
"ENSG00000019485"
"ENSG00000019549"
"ENSG00000019582"
"ENSG00000019991"
"ENSG00000020577"
"ENSG00000022267"
"ENSG00000022277"
"ENSG00000023191"
"ENSG00000023445"
"ENSG00000023902"
"ENSG00000025770"
"ENSG00000026103"
"ENSG00000026508"
"ENSG00000026559"
"ENSG00000028116"
"ENSG00000028137"
"ENSG00000028277"
"ENSG00000029363"
"ENSG00000029364"
"ENSG00000030110"
"ENSG00000030304"
"ENSG00000033170"
"ENSG00000033327"
"ENSG00000033800"
"ENSG00000034510"
"ENSG00000034971"
"ENSG00000035862"
"ENSG00000037241"
"ENSG00000038427"
"ENSG00000039537"
"ENSG00000039560"
"ENSG00000040341"
"ENSG00000041353"
"ENSG00000041982"
"ENSG00000042062"
"ENSG00000042753"
"ENSG00000042781"
"ENSG00000044115"
"ENSG00000047410"
"ENSG00000047457"
"ENSG00000047617"
"ENSG00000047849"
"ENSG00000048342"
"ENSG00000048707"
"ENSG00000048828"
"ENSG00000049192"
"ENSG00000049245"
"ENSG00000049540"
"ENSG00000049759"
"ENSG00000050344"
"ENSG00000050820"
"ENSG00000052126"
"ENSG00000052802"
"ENSG00000053371"
"ENSG00000053770"
"ENSG00000054148"
"ENSG00000054277"
"ENSG00000054598"
"ENSG00000055118"
"ENSG00000055163"
"ENSG00000055208"
"ENSG00000055332"
"ENSG00000055609"
"ENSG00000055950"
"ENSG00000056097"
"ENSG00000056558"
"ENSG00000057019"
"ENSG00000057252"
"ENSG00000057608"
"ENSG00000058262"
"ENSG00000058668"
"ENSG00000058673"
"ENSG00000058866"
"ENSG00000060138"
"ENSG00000060237"
"ENSG00000060762"
"ENSG00000061656"
"ENSG00000061794"
"ENSG00000062485"
"ENSG00000062582"
"ENSG00000062725"
"ENSG00000063046"
"ENSG00000063177"
"ENSG00000063241"
"ENSG00000063660"
"ENSG00000063854"
"ENSG00000063978"
"ENSG00000064042"
"ENSG00000064199"
"ENSG00000064313"
"ENSG00000064393"
"ENSG00000064490"
"ENSG00000064545"
"ENSG00000064601"
"ENSG00000064763"
"ENSG00000064989"
"ENSG00000065057"
"ENSG00000065150"
"ENSG00000065534"
"ENSG00000065717"
"ENSG00000065809"
"ENSG00000065978"
"ENSG00000066136"
"ENSG00000066336"
"ENSG00000066739"
"ENSG00000067057"
"ENSG00000067066"
"ENSG00000067113"
"ENSG00000067141"
"ENSG00000067167"
"ENSG00000067182"
"ENSG00000067225"
"ENSG00000067646"
"ENSG00000067829"
"ENSG00000067836"
"ENSG00000067900"
"ENSG00000068001"
"ENSG00000068079"
"ENSG00000068137"
"ENSG00000068305"
"ENSG00000068366"
"ENSG00000068394"
"ENSG00000068697"
"ENSG00000068781"
"ENSG00000068878"
"ENSG00000068903"
"ENSG00000069122"
"ENSG00000069275"
"ENSG00000069345"
"ENSG00000069493"
"ENSG00000069535"
"ENSG00000069869"
"ENSG00000070756"
"ENSG00000070761"
"ENSG00000070961"
"ENSG00000071082"
"ENSG00000071127"
"ENSG00000071462"
"ENSG00000071537"
"ENSG00000071655"
"ENSG00000071859"
"ENSG00000071889"
"ENSG00000071967"
"ENSG00000071991"
"ENSG00000072110"
"ENSG00000072195"
"ENSG00000072201"
"ENSG00000072364"
"ENSG00000072840"
"ENSG00000072954"
"ENSG00000073111"
"ENSG00000073578"
"ENSG00000073584"
"ENSG00000073711"
"ENSG00000073712"
"ENSG00000073737"
"ENSG00000073756"
"ENSG00000073910"
"ENSG00000073921"
"ENSG00000074071"
"ENSG00000074319"
"ENSG00000074621"
"ENSG00000074657"
"ENSG00000074800"
"ENSG00000074964"
"ENSG00000075213"
"ENSG00000075223"
"ENSG00000075391"
"ENSG00000075415"
"ENSG00000075420"
"ENSG00000075426"
"ENSG00000075624"
"ENSG00000075651"
"ENSG00000075785"
"ENSG00000075790"
"ENSG00000076053"
"ENSG00000076067"
"ENSG00000076321"
"ENSG00000076513"
"ENSG00000077152"
"ENSG00000077157"
"ENSG00000077232"
"ENSG00000077238"
"ENSG00000077254"
"ENSG00000077514"
"ENSG00000078098"
"ENSG00000078124"
"ENSG00000078269"
"ENSG00000078304"
"ENSG00000078369"
"ENSG00000078804"
"ENSG00000079246"
"ENSG00000079308"
"ENSG00000079332"
"ENSG00000079739"
"ENSG00000080189"
"ENSG00000080493"
"ENSG00000080802"
"ENSG00000080822"
"ENSG00000081041"
"ENSG00000081051"
"ENSG00000081052"
"ENSG00000081189"
"ENSG00000081237"
"ENSG00000081320"
"ENSG00000081760"
"ENSG00000081853"
"ENSG00000082014"
"ENSG00000082153"
"ENSG00000082175"
"ENSG00000082213"
"ENSG00000082438"
"ENSG00000082641"
"ENSG00000083168"
"ENSG00000083312"
"ENSG00000083444"
"ENSG00000083454"
"ENSG00000083457"
"ENSG00000083845"
"ENSG00000083857"
"ENSG00000084072"
"ENSG00000084112"
"ENSG00000084207"
"ENSG00000084234"
"ENSG00000084652"
"ENSG00000084676"
"ENSG00000084733"
"ENSG00000084754"
"ENSG00000085063"
"ENSG00000085224"
"ENSG00000085276"
"ENSG00000085377"
"ENSG00000085449"
"ENSG00000085662"
"ENSG00000085733"
"ENSG00000085831"
"ENSG00000085871"
"ENSG00000085998"
"ENSG00000086062"
"ENSG00000086232"
"ENSG00000086300"
"ENSG00000086475"
"ENSG00000086504"
"ENSG00000086758"
"ENSG00000087074"
"ENSG00000087086"
"ENSG00000087088"
"ENSG00000087116"
"ENSG00000087245"
"ENSG00000087250"
"ENSG00000087253"
"ENSG00000087269"
"ENSG00000087302"
"ENSG00000087303"
"ENSG00000087460"
"ENSG00000087494"
"ENSG00000087502"
"ENSG00000087884"
"ENSG00000088356"
"ENSG00000088682"
"ENSG00000088726"
"ENSG00000088882"
"ENSG00000088930"
"ENSG00000088986"
"ENSG00000088992"
"ENSG00000089050"
"ENSG00000089063"
"ENSG00000089101"
"ENSG00000089127"
"ENSG00000089157"
"ENSG00000089220"
"ENSG00000089248"
"ENSG00000089472"
"ENSG00000089486"
"ENSG00000089685"
"ENSG00000090013"
"ENSG00000090060"
"ENSG00000090097"
"ENSG00000090266"
"ENSG00000090316"
"ENSG00000090339"
"ENSG00000090376"
"ENSG00000090565"
"ENSG00000090863"
"ENSG00000091513"
"ENSG00000091527"
"ENSG00000091542"
"ENSG00000091640"
"ENSG00000091879"
"ENSG00000091972"
"ENSG00000091986"
"ENSG00000092054"
"ENSG00000092096"
"ENSG00000092199"
"ENSG00000092439"
"ENSG00000092820"
"ENSG00000092841"
"ENSG00000092964"
"ENSG00000092969"
"ENSG00000093072"
"ENSG00000094661"
"ENSG00000094916"
"ENSG00000094963"
"ENSG00000095015"
"ENSG00000095139"
"ENSG00000095261"
"ENSG00000095303"
"ENSG00000095370"
"ENSG00000095380"
"ENSG00000095637"
"ENSG00000095739"
"ENSG00000095752"
"ENSG00000095787"
"ENSG00000095906"
"ENSG00000095951"
"ENSG00000096384"
"ENSG00000096433"
"ENSG00000097033"
"ENSG00000099204"
"ENSG00000099246"
"ENSG00000099250"
"ENSG00000099260"
"ENSG00000099337"
"ENSG00000099622"
"ENSG00000099624"
"ENSG00000099785"
"ENSG00000099795"
"ENSG00000099800"
"ENSG00000099804"
"ENSG00000099953"
"ENSG00000099977"
"ENSG00000100030"
"ENSG00000100065"
"ENSG00000100095"
"ENSG00000100116"
"ENSG00000100138"
"ENSG00000100151"
"ENSG00000100162"
"ENSG00000100201"
"ENSG00000100216"
"ENSG00000100219"
"ENSG00000100228"
"ENSG00000100234"
"ENSG00000100241"
"ENSG00000100242"
"ENSG00000100263"
"ENSG00000100284"
"ENSG00000100288"
"ENSG00000100316"
"ENSG00000100319"
"ENSG00000100336"
"ENSG00000100353"
"ENSG00000100354"
"ENSG00000100379"
"ENSG00000100387"
"ENSG00000100412"
"ENSG00000100416"
"ENSG00000100528"
"ENSG00000100578"
"ENSG00000100600"
"ENSG00000100628"
"ENSG00000100632"
"ENSG00000100644"
"ENSG00000100697"
"ENSG00000100711"
"ENSG00000100722"
"ENSG00000100764"
"ENSG00000100767"
"ENSG00000100804"
"ENSG00000100823"
"ENSG00000100852"
"ENSG00000100890"
"ENSG00000100902"
"ENSG00000100934"
"ENSG00000100983"
"ENSG00000100985"
"ENSG00000100994"
"ENSG00000101017"
"ENSG00000101019"
"ENSG00000101134"
"ENSG00000101144"
"ENSG00000101158"
"ENSG00000101182"
"ENSG00000101210"
"ENSG00000101290"
"ENSG00000101327"
"ENSG00000101350"
"ENSG00000101365"
"ENSG00000101400"
"ENSG00000101444"
"ENSG00000101460"
"ENSG00000101463"
"ENSG00000101474"
"ENSG00000101558"
"ENSG00000101608"
"ENSG00000101825"
"ENSG00000101856"
"ENSG00000101871"
"ENSG00000101888"
"ENSG00000102024"
"ENSG00000102038"
"ENSG00000102054"
"ENSG00000102103"
"ENSG00000102144"
"ENSG00000102158"
"ENSG00000102189"
"ENSG00000102195"
"ENSG00000102225"
"ENSG00000102265"
"ENSG00000102309"
"ENSG00000102316"
"ENSG00000102359"
"ENSG00000102362"
"ENSG00000102385"
"ENSG00000102466"
"ENSG00000102524"
"ENSG00000102531"
"ENSG00000102683"
"ENSG00000102699"
"ENSG00000102755"
"ENSG00000102802"
"ENSG00000102804"
"ENSG00000102805"
"ENSG00000102878"
"ENSG00000102898"
"ENSG00000102921"
"ENSG00000102935"
"ENSG00000102996"
"ENSG00000103066"
"ENSG00000103145"
"ENSG00000103150"
"ENSG00000103187"
"ENSG00000103196"
"ENSG00000103253"
"ENSG00000103254"
"ENSG00000103342"
"ENSG00000103363"
"ENSG00000103365"
"ENSG00000103415"
"ENSG00000103423"
"ENSG00000103479"
"ENSG00000103495"
"ENSG00000103507"
"ENSG00000103546"
"ENSG00000103994"
"ENSG00000104067"
"ENSG00000104164"
"ENSG00000104312"
"ENSG00000104313"
"ENSG00000104320"
"ENSG00000104321"
"ENSG00000104331"
"ENSG00000104343"
"ENSG00000104361"
"ENSG00000104368"
"ENSG00000104388"
"ENSG00000104415"
"ENSG00000104419"
"ENSG00000104427"
"ENSG00000104447"
"ENSG00000104529"
"ENSG00000104549"
"ENSG00000104660"
"ENSG00000104671"
"ENSG00000104679"
"ENSG00000104765"
"ENSG00000104805"
"ENSG00000104835"
"ENSG00000104853"
"ENSG00000104872"
"ENSG00000104886"
"ENSG00000104904"
"ENSG00000104907"
"ENSG00000104953"
"ENSG00000104960"
"ENSG00000104967"
"ENSG00000104979"
"ENSG00000105011"
"ENSG00000105063"
"ENSG00000105185"
"ENSG00000105220"
"ENSG00000105223"
"ENSG00000105246"
"ENSG00000105258"
"ENSG00000105371"
"ENSG00000105372"
"ENSG00000105379"
"ENSG00000105401"
"ENSG00000105402"
"ENSG00000105404"
"ENSG00000105409"
"ENSG00000105429"
"ENSG00000105509"
"ENSG00000105518"
"ENSG00000105552"
"ENSG00000105568"
"ENSG00000105583"
"ENSG00000105640"
"ENSG00000105655"
"ENSG00000105669"
"ENSG00000105671"
"ENSG00000105676"
"ENSG00000105677"
"ENSG00000105698"
"ENSG00000105701"
"ENSG00000105810"
"ENSG00000105825"
"ENSG00000105835"
"ENSG00000105855"
"ENSG00000105879"
"ENSG00000105939"
"ENSG00000105948"
"ENSG00000105976"
"ENSG00000105989"
"ENSG00000106009"
"ENSG00000106018"
"ENSG00000106028"
"ENSG00000106034"
"ENSG00000106066"
"ENSG00000106077"
"ENSG00000106080"
"ENSG00000106086"
"ENSG00000106244"
"ENSG00000106305"
"ENSG00000106366"
"ENSG00000106392"
"ENSG00000106460"
"ENSG00000106483"
"ENSG00000106546"
"ENSG00000106565"
"ENSG00000106605"
"ENSG00000106610"
"ENSG00000106615"
"ENSG00000106631"
"ENSG00000106682"
"ENSG00000106692"
"ENSG00000106723"
"ENSG00000106803"
"ENSG00000106809"
"ENSG00000106819"
"ENSG00000106829"
"ENSG00000106868"
"ENSG00000106992"
"ENSG00000107099"
"ENSG00000107165"
"ENSG00000107185"
"ENSG00000107201"
"ENSG00000107223"
"ENSG00000107290"
"ENSG00000107317"
"ENSG00000107341"
"ENSG00000107362"
"ENSG00000107521"
"ENSG00000107551"
"ENSG00000107560"
"ENSG00000107651"
"ENSG00000107669"
"ENSG00000107736"
"ENSG00000107745"
"ENSG00000107771"
"ENSG00000107796"
"ENSG00000107798"
"ENSG00000107863"
"ENSG00000107968"
"ENSG00000108106"
"ENSG00000108176"
"ENSG00000108179"
"ENSG00000108256"
"ENSG00000108298"
"ENSG00000108342"
"ENSG00000108349"
"ENSG00000108405"
"ENSG00000108439"
"ENSG00000108465"
"ENSG00000108510"
"ENSG00000108515"
"ENSG00000108528"
"ENSG00000108551"
"ENSG00000108582"
"ENSG00000108590"
"ENSG00000108688"
"ENSG00000108691"
"ENSG00000108700"
"ENSG00000108797"
"ENSG00000108819"
"ENSG00000108821"
"ENSG00000108825"
"ENSG00000108826"
"ENSG00000108840"
"ENSG00000108924"
"ENSG00000108946"
"ENSG00000108953"
"ENSG00000109046"
"ENSG00000109065"
"ENSG00000109099"
"ENSG00000109107"
"ENSG00000109113"
"ENSG00000109158"
"ENSG00000109171"
"ENSG00000109180"
"ENSG00000109205"
"ENSG00000109332"
"ENSG00000109390"
"ENSG00000109445"
"ENSG00000109458"
"ENSG00000109475"
"ENSG00000109606"
"ENSG00000109686"
"ENSG00000109689"
"ENSG00000109736"
"ENSG00000109743"
"ENSG00000109787"
"ENSG00000109819"
"ENSG00000109846"
"ENSG00000109861"
"ENSG00000109906"
"ENSG00000109971"
"ENSG00000110042"
"ENSG00000110090"
"ENSG00000110321"
"ENSG00000110344"
"ENSG00000110367"
"ENSG00000110435"
"ENSG00000110436"
"ENSG00000110446"
"ENSG00000110492"
"ENSG00000110651"
"ENSG00000110697"
"ENSG00000110700"
"ENSG00000110711"
"ENSG00000110717"
"ENSG00000110799"
"ENSG00000110801"
"ENSG00000110841"
"ENSG00000110851"
"ENSG00000110917"
"ENSG00000110955"
"ENSG00000111057"
"ENSG00000111058"
"ENSG00000111145"
"ENSG00000111203"
"ENSG00000111245"
"ENSG00000111328"
"ENSG00000111331"
"ENSG00000111335"
"ENSG00000111341"
"ENSG00000111348"
"ENSG00000111371"
"ENSG00000111605"
"ENSG00000111640"
"ENSG00000111642"
"ENSG00000111647"
"ENSG00000111665"
"ENSG00000111667"
"ENSG00000111669"
"ENSG00000111670"
"ENSG00000111674"
"ENSG00000111678"
"ENSG00000111716"
"ENSG00000111731"
"ENSG00000111785"
"ENSG00000111799"
"ENSG00000111801"
"ENSG00000111843"
"ENSG00000111885"
"ENSG00000111912"
"ENSG00000112096"
"ENSG00000112118"
"ENSG00000112175"
"ENSG00000112183"
"ENSG00000112210"
"ENSG00000112234"
"ENSG00000112242"
"ENSG00000112245"
"ENSG00000112306"
"ENSG00000112335"
"ENSG00000112343"
"ENSG00000112514"
"ENSG00000112531"
"ENSG00000112562"
"ENSG00000112667"
"ENSG00000112695"
"ENSG00000112715"
"ENSG00000112773"
"ENSG00000112782"
"ENSG00000112837"
"ENSG00000112851"
"ENSG00000112902"
"ENSG00000112977"
"ENSG00000113013"
"ENSG00000113068"
"ENSG00000113070"
"ENSG00000113140"
"ENSG00000113209"
"ENSG00000113212"
"ENSG00000113273"
"ENSG00000113319"
"ENSG00000113327"
"ENSG00000113384"
"ENSG00000113396"
"ENSG00000113407"
"ENSG00000113430"
"ENSG00000113441"
"ENSG00000113532"
"ENSG00000113555"
"ENSG00000113575"
"ENSG00000113580"
"ENSG00000113594"
"ENSG00000113648"
"ENSG00000113649"
"ENSG00000113657"
"ENSG00000113712"
"ENSG00000113742"
"ENSG00000113811"
"ENSG00000113838"
"ENSG00000114021"
"ENSG00000114023"
"ENSG00000114062"
"ENSG00000114098"
"ENSG00000114115"
"ENSG00000114125"
"ENSG00000114251"
"ENSG00000114315"
"ENSG00000114331"
"ENSG00000114353"
"ENSG00000114374"
"ENSG00000114391"
"ENSG00000114423"
"ENSG00000114480"
"ENSG00000114686"
"ENSG00000114796"
"ENSG00000114854"
"ENSG00000114861"
"ENSG00000114867"
"ENSG00000114923"
"ENSG00000114978"
"ENSG00000115008"
"ENSG00000115042"
"ENSG00000115129"
"ENSG00000115145"
"ENSG00000115204"
"ENSG00000115216"
"ENSG00000115241"
"ENSG00000115268"
"ENSG00000115286"
"ENSG00000115310"
"ENSG00000115363"
"ENSG00000115380"
"ENSG00000115414"
"ENSG00000115415"
"ENSG00000115421"
"ENSG00000115461"
"ENSG00000115524"
"ENSG00000115561"
"ENSG00000115593"
"ENSG00000115594"
"ENSG00000115641"
"ENSG00000115677"
"ENSG00000115694"
"ENSG00000115738"
"ENSG00000115758"
"ENSG00000115760"
"ENSG00000115806"
"ENSG00000115808"
"ENSG00000115825"
"ENSG00000115827"
"ENSG00000115902"
"ENSG00000115919"
"ENSG00000115966"
"ENSG00000115977"
"ENSG00000115993"
"ENSG00000116016"
"ENSG00000116044"
"ENSG00000116095"
"ENSG00000116132"
"ENSG00000116133"
"ENSG00000116147"
"ENSG00000116194"
"ENSG00000116221"
"ENSG00000116251"
"ENSG00000116285"
"ENSG00000116288"
"ENSG00000116459"
"ENSG00000116489"
"ENSG00000116514"
"ENSG00000116539"
"ENSG00000116586"
"ENSG00000116667"
"ENSG00000116670"
"ENSG00000116675"
"ENSG00000116685"
"ENSG00000116690"
"ENSG00000116691"
"ENSG00000116711"
"ENSG00000116731"
"ENSG00000116741"
"ENSG00000116774"
"ENSG00000116857"
"ENSG00000116898"
"ENSG00000116962"
"ENSG00000116991"
"ENSG00000117114"
"ENSG00000117122"
"ENSG00000117143"
"ENSG00000117151"
"ENSG00000117174"
"ENSG00000117226"
"ENSG00000117228"
"ENSG00000117266"
"ENSG00000117298"
"ENSG00000117318"
"ENSG00000117385"
"ENSG00000117394"
"ENSG00000117410"
"ENSG00000117419"
"ENSG00000117475"
"ENSG00000117523"
"ENSG00000117594"
"ENSG00000117640"
"ENSG00000117650"
"ENSG00000117682"
"ENSG00000117707"
"ENSG00000117862"
"ENSG00000117984"
"ENSG00000118181"
"ENSG00000118194"
"ENSG00000118200"
"ENSG00000118217"
"ENSG00000118257"
"ENSG00000118407"
"ENSG00000118418"
"ENSG00000118503"
"ENSG00000118526"
"ENSG00000118564"
"ENSG00000118596"
"ENSG00000118680"
"ENSG00000118729"
"ENSG00000118785"
"ENSG00000118804"
"ENSG00000118922"
"ENSG00000118946"
"ENSG00000118960"
"ENSG00000118985"
"ENSG00000119013"
"ENSG00000119314"
"ENSG00000119318"
"ENSG00000119383"
"ENSG00000119414"
"ENSG00000119508"
"ENSG00000119514"
"ENSG00000119541"
"ENSG00000119559"
"ENSG00000119632"
"ENSG00000119673"
"ENSG00000119681"
"ENSG00000119699"
"ENSG00000119812"
"ENSG00000119912"
"ENSG00000119917"
"ENSG00000119922"
"ENSG00000119986"
"ENSG00000120049"
"ENSG00000120156"
"ENSG00000120279"
"ENSG00000120327"
"ENSG00000120549"
"ENSG00000120658"
"ENSG00000120662"
"ENSG00000120705"
"ENSG00000120708"
"ENSG00000120725"
"ENSG00000120833"
"ENSG00000120907"
"ENSG00000120937"
"ENSG00000121022"
"ENSG00000121039"
"ENSG00000121274"
"ENSG00000121577"
"ENSG00000121753"
"ENSG00000121769"
"ENSG00000121858"
"ENSG00000121892"
"ENSG00000122008"
"ENSG00000122026"
"ENSG00000122176"
"ENSG00000122218"
"ENSG00000122484"
"ENSG00000122591"
"ENSG00000122641"
"ENSG00000122642"
"ENSG00000122729"
"ENSG00000122779"
"ENSG00000122786"
"ENSG00000122862"
"ENSG00000122870"
"ENSG00000122971"
"ENSG00000123066"
"ENSG00000123095"
"ENSG00000123130"
"ENSG00000123131"
"ENSG00000123136"
"ENSG00000123144"
"ENSG00000123146"
"ENSG00000123159"
"ENSG00000123178"
"ENSG00000123240"
"ENSG00000123243"
"ENSG00000123342"
"ENSG00000123349"
"ENSG00000123505"
"ENSG00000123572"
"ENSG00000123610"
"ENSG00000123975"
"ENSG00000123989"
"ENSG00000123992"
"ENSG00000123999"
"ENSG00000124006"
"ENSG00000124067"
"ENSG00000124102"
"ENSG00000124104"
"ENSG00000124107"
"ENSG00000124151"
"ENSG00000124172"
"ENSG00000124201"
"ENSG00000124216"
"ENSG00000124257"
"ENSG00000124356"
"ENSG00000124374"
"ENSG00000124380"
"ENSG00000124422"
"ENSG00000124429"
"ENSG00000124491"
"ENSG00000124535"
"ENSG00000124614"
"ENSG00000124635"
"ENSG00000124701"
"ENSG00000124702"
"ENSG00000124733"
"ENSG00000124743"
"ENSG00000124762"
"ENSG00000124772"
"ENSG00000124783"
"ENSG00000124789"
"ENSG00000124813"
"ENSG00000124875"
"ENSG00000124942"
"ENSG00000125107"
"ENSG00000125166"
"ENSG00000125170"
"ENSG00000125354"
"ENSG00000125356"
"ENSG00000125378"
"ENSG00000125445"
"ENSG00000125503"
"ENSG00000125538"
"ENSG00000125648"
"ENSG00000125652"
"ENSG00000125656"
"ENSG00000125686"
"ENSG00000125691"
"ENSG00000125726"
"ENSG00000125730"
"ENSG00000125743"
"ENSG00000125810"
"ENSG00000125827"
"ENSG00000125835"
"ENSG00000125843"
"ENSG00000125845"
"ENSG00000125877"
"ENSG00000125901"
"ENSG00000125967"
"ENSG00000125968"
"ENSG00000125970"
"ENSG00000125971"
"ENSG00000125991"
"ENSG00000125995"
"ENSG00000126067"
"ENSG00000126247"
"ENSG00000126267"
"ENSG00000126351"
"ENSG00000126432"
"ENSG00000126457"
"ENSG00000126603"
"ENSG00000126709"
"ENSG00000126768"
"ENSG00000126785"
"ENSG00000126858"
"ENSG00000126882"
"ENSG00000126945"
"ENSG00000127022"
"ENSG00000127083"
"ENSG00000127124"
"ENSG00000127184"
"ENSG00000127241"
"ENSG00000127314"
"ENSG00000127329"
"ENSG00000127472"
"ENSG00000127507"
"ENSG00000127540"
"ENSG00000127663"
"ENSG00000127837"
"ENSG00000127884"
"ENSG00000127947"
"ENSG00000127951"
"ENSG00000127954"
"ENSG00000128000"
"ENSG00000128185"
"ENSG00000128262"
"ENSG00000128285"
"ENSG00000128309"
"ENSG00000128342"
"ENSG00000128524"
"ENSG00000128563"
"ENSG00000128567"
"ENSG00000128591"
"ENSG00000128595"
"ENSG00000128606"
"ENSG00000128626"
"ENSG00000128641"
"ENSG00000128739"
"ENSG00000128791"
"ENSG00000128918"
"ENSG00000128928"
"ENSG00000128989"
"ENSG00000129003"
"ENSG00000129009"
"ENSG00000129048"
"ENSG00000129055"
"ENSG00000129170"
"ENSG00000129195"
"ENSG00000129226"
"ENSG00000129250"
"ENSG00000129255"
"ENSG00000129467"
"ENSG00000129538"
"ENSG00000129559"
"ENSG00000129675"
"ENSG00000129925"
"ENSG00000129946"
"ENSG00000129968"
"ENSG00000129991"
"ENSG00000130005"
"ENSG00000130159"
"ENSG00000130164"
"ENSG00000130176"
"ENSG00000130202"
"ENSG00000130203"
"ENSG00000130224"
"ENSG00000130255"
"ENSG00000130303"
"ENSG00000130414"
"ENSG00000130477"
"ENSG00000130508"
"ENSG00000130511"
"ENSG00000130513"
"ENSG00000130520"
"ENSG00000130528"
"ENSG00000130558"
"ENSG00000130590"
"ENSG00000130595"
"ENSG00000130600"
"ENSG00000130635"
"ENSG00000130706"
"ENSG00000130707"
"ENSG00000130717"
"ENSG00000130724"
"ENSG00000130726"
"ENSG00000130731"
"ENSG00000130764"
"ENSG00000130770"
"ENSG00000130811"
"ENSG00000130881"
"ENSG00000130921"
"ENSG00000131002"
"ENSG00000131023"
"ENSG00000131069"
"ENSG00000131100"
"ENSG00000131116"
"ENSG00000131127"
"ENSG00000131143"
"ENSG00000131148"
"ENSG00000131165"
"ENSG00000131171"
"ENSG00000131174"
"ENSG00000131368"
"ENSG00000131459"
"ENSG00000131469"
"ENSG00000131471"
